category,welfareType,servId,servNm,region,agency,department,intrsThemaArray,lifeArray,srvPvsnNm,sprtCycNm,servDgst,servDtlLink,inqNum,contact
제도,지자체,WLF00000081,중증장애아동건강지원,충청남도,충청남도,충청남도 당진시 문화복지국 경로장애인과,서민금융,"아동, 영유아, 청소년",현금지급,월,중증장애아동의 최상의 건강상태 유지및 행복한 일상생활 영위를 위한 복지지원,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000081&wlfareInfoReldBztpCd=02,1219,
제도,지자체,WLF00001902,기초생활수급자 및 차상위 검정고시학습비,제주특별자치도,제주특별자치도,제주특별자치도 제주시 복지위생국 주민복지과,"교육, 서민금융","청소년, 청년, 아동","현금지급, 자원봉사",1회성,학교생활 부적응 또는 경제적 어려움으로 학교 진학을 포기한 저소득층 청소년들에게 학업을 계속할 수 있는 기회 마련으로 보다 희망적인 생활을 할 수 있는 동기부여,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001902&wlfareInfoReldBztpCd=02,3287,
제도,지자체,WLF00001732,기초생활수급자 및 차상위 자녀 중고교신입생교복비지원,제주특별자치도,제주특별자치도,제주특별자치도 제주시 복지위생국 주민복지과,"서민금융, 교육",청소년,현금지급,1회성,기초생활보장수급자 및 차상위 자녀의 도외 중.고등학교 신입생에 대한 교복비 지원을 통해 가계부담 경감 및 생활안정 도모,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001732&wlfareInfoReldBztpCd=02,3689,
제도,지자체,WLF00003600,보호아동생계지원,강원특별자치도,강원특별자치도,강원특별자치도 인제군 행정복지국 체육청소년과,"교육, 서민금융, 입양·위탁","아동, 청소년",현금지급,월,"소년소녀, 가정위탁 아동 등 요보호아동에게 부가급여 및 양육비를 지원함으로써 건강한 사회 구성원으로의 성장을 도모",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003600&wlfareInfoReldBztpCd=02,664,
제도,지자체,WLF00003026,어려운이웃지원,강원특별자치도,강원특별자치도,강원특별자치도 원주시 복지국 복지정책과,"서민금융, 입양·위탁","청소년, 청년, 아동, 영유아, 노년, 중장년","현금지급, 현물지급",반기,명절 후원금품 지원을 통한 따뜻한 명절 보내기,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003026&wlfareInfoReldBztpCd=02,1487,
제도,지자체,WLF00003702,저소득층 교육지원,강원특별자치도,강원특별자치도,강원특별자치도 인제군 행정복지국 체육청소년과,"서민금융, 교육","청소년, 아동",현금지급,분기,"생활이 어려운 국민기초 및 차상위 계층의 저소득 가정의 자녀에게 수학여행비, 교복구입비, 기숙사비를 지원하여 저소득층 빈곤의 악순환 고리 단절",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003702&wlfareInfoReldBztpCd=02,2615,
제도,지자체,WLF00003597,아동급식지원,강원특별자치도,강원특별자치도,강원특별자치도 인제군 행정복지국 체육청소년과,"교육, 안전·위기","청소년, 아동",기타,년,결식이 우려되는 저소득층 아동에게 가정환경 및 선호에 맞는 효율적인 급식제공으로 결식 우려 해소,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003597&wlfareInfoReldBztpCd=02,14503,
제도,지자체,WLF00000628,희망나눔결연사업 시추가,충청남도,충청남도,충청남도 계룡시 사회복지과,,"중장년, 청년, 청소년, 노년, 아동, 영유아",현물지급,주,저소득 장애인가정 반찬배달 서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000628&wlfareInfoReldBztpCd=02,832,
제도,지자체,WLF00004280,무연고 사망자 장제비 지원,충청남도,충청남도,충청남도 공주시 문화복지국 경로장애인과,서민금융,"중장년, 노년, 영유아, 아동, 청년, 청소년",현금지급,1회성,- 불법묘지정비 및 무연고 사망자 장제비 지급,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004280&wlfareInfoReldBztpCd=02,1070,
제도,지자체,WLF00003462,복지대상자 방문 통합조사(대상자 물품 제공),강원특별자치도,강원특별자치도,강원특별자치도 태백시 행정복지국 복지정책과,,"중장년, 노년, 영유아, 아동, 청년, 청소년",기타,수시,복지급여 신청가구의 방문상담시 원활한 조사수행,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003462&wlfareInfoReldBztpCd=02,4837,
제도,지자체,WLF00000767,한부모가족 명절 격려금 지급,서울특별시,서울특별시,서울특별시 금천구 복지가족국 가족정책과,서민금융,"청소년, 중장년, 청년, 영유아, 아동, 노년",현금지급,반기,저소득한부모가족에 명절격려금을 지급하여 경제적 부담감 경감,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000767&wlfareInfoReldBztpCd=02,1522,
제도,지자체,WLF00003592,저소득주민국민건강보험료지원,전북특별자치도,전북특별자치도,전북특별자치도 장수군 행정복지국 주민복지과,서민금융,"노년, 중장년, 영유아, 아동, 청년, 청소년",현금지급,월,"노령, 장애 등으로 인하여 생활에 어려움을 격고 있는 저소득 주민에 대하여 국민건강보험료를 지원함으로써 군민의 건강증진과 사회복지 향상",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003592&wlfareInfoReldBztpCd=02,954,
제도,지자체,WLF00002878,장애인보장구 수리비 지원,전북특별자치도,전북특별자치도,전북특별자치도 부안군 행정복지국 사회복지과,서민금융,"노년, 중장년, 아동, 영유아, 청소년, 청년","현금지급, 기타",수시,부안군에 거주하는 장애인의 기본적인 이동권과 사회활동 참여 증진에 기여,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002878&wlfareInfoReldBztpCd=02,746,
제도,지자체,WLF00005762,(BIG3) 1천만원+HAPPY I정책,제주특별자치도,제주특별자치도,제주특별자치도 복지가족국 복지정책과,"서민금융, 임신·출산","중장년, 청년, 임신 · 출산, 청소년",현금지급,년,"출산, 양육의 주 걸림돌인 양육.주거부담을 해소하기 위하여 육아지원금(또는 주거임차비)을 지원하여 부모의 경제적 부담경감으로 삶의 질 개선",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005762&wlfareInfoReldBztpCd=02,3479,
제도,지자체,WLF00005603,청소년 자격증 응시료 지원 사업,부산광역시,부산광역시,부산광역시 영도구 주민복지국 복지사업과,"서민금융, 교육",청소년,현금지급,수시,청소년의 자기계발 및 역량 강화를 위해 어학·자격증 등 시험 응시료를 지원하여 청소년의 경제적 부담을 완화하고 학업 및 취업 욕구를 고취,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005603&wlfareInfoReldBztpCd=02,1979,
제도,지자체,WLF00005604,초등학교 입학지원금 지원사업,부산광역시,부산광역시,부산광역시 영도구 행정관리국 평생교육과,서민금융,"청소년, 아동",지역화폐,년,"관내 거주 초등학생에 대한 입학지원금 지원으로 학부모의 교육비 부담을 경감하고, 보편적 교육복지 확대로 인한 교육의 공공성 강화를 통해 따뜻한 교육도시 영도를 실현",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005604&wlfareInfoReldBztpCd=02,2805,
제도,지자체,WLF00005609,한부모가족복지시설 입소자 양육지원 사업,제주특별자치도,제주특별자치도,제주특별자치도 서귀포시 복지위생국 여성가족과,서민금융,"중장년, 노년, 영유아, 아동, 청년, 청소년",현금지급,년,"한부모가족복지시설에 입소한 자녀의 생일(백일, 돌) 등 특별한 날을 맞아 케이크 등 선물을 준비할 수 있도록 지원함으로써 소외감 해소 및 건강한 성장 도모",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005609&wlfareInfoReldBztpCd=02,627,
제도,지자체,WLF00005489,강서구 플러스 자립수당,서울특별시,서울특별시,서울특별시 강서구 생활복지국 아동청소년과,"서민금융, 보호·돌봄","청소년, 아동",현금지급,월,"생계가 어려운 자립준비청년에게 구비로 자립수당을 추가 지급하여 보호 종료 후 경제적 부담을 완화하고, 안정적인 사회정착 및 성공적 자립을 지원",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005489&wlfareInfoReldBztpCd=02,1887,
제도,지자체,WLF00005237,"저소득층, 다자녀 가정 수학여행비 추가 지원",제주특별자치도,제주특별자치도,제주특별자치도교육청 교육국 정서회복과,"서민금융, 교육",청소년,감면,1회성,저소득층 및 다자녀 가정 수학여행비 지원을 통한 경제적 부담 경감 균등한 교육기회 제공 및 실질적인 교육복지 실현,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005237&wlfareInfoReldBztpCd=02,4360,
제도,지자체,WLF00005181,대구광역시 서민자녀 교육지원사업,대구광역시,대구광역시,대구광역시 청년여성교육국 교육청소년과,교육,청소년,전자바우처(바우처),년,"서민자녀 가구의 교육비 부담 경감 정책을 마련하여 생계부담 완화, 학력향상 등 동등한 교육기회를 제공",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005181&wlfareInfoReldBztpCd=02,2041,
제도,지자체,WLF00005007,보호종료아동 자립수당(구비),부산광역시,부산광역시,부산광역시 강서구 복지교육국 가족복지과,"서민금융, 보호·돌봄, 입양·위탁","아동, 청년, 청소년",현금지급,월,보호종료아동이 건강한 자립과 사회구성원으로의 조기 정착을 위해 경제적 부담을 덜어주고자 구자체 지원함.,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005007&wlfareInfoReldBztpCd=02,1974,
제도,지자체,WLF00001804,"제주특별자치도 소재 중,고,특수학교 학생 교복 지원",제주특별자치도,제주특별자치도,제주특별자치도교육청 교육국 정서회복과,교육,청소년,현물지급,1회성,"학생의 실질적, 보편적 교육복지 실현 및 교육의 공공성 강화",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001804&wlfareInfoReldBztpCd=02,1252,
제도,지자체,WLF00003290,초 중 고 학생 통학교통비 지원,충청북도,충청북도,충청북도 옥천군 미래전략국 행복교육과,"서민금융, 교육","아동, 청소년",현금지급,분기,학생의 균등한 교육기회 보장 및 원거리 통학에 따른 경제적 비용 부담 경감,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003290&wlfareInfoReldBztpCd=02,4585,
제도,지자체,WLF00002274,청소년바른일자리지원사업,대구광역시,대구광역시,대구광역시 북구 복지환경국 복지정책과,서민금융,청소년,현금지급,월,- 저소득 청소년에게 공익형 일자리를 제공하여 경제적 지원 - 고독사의 위험이 있는 독거노인의 가정을 주말동안 방문하여 안부확인,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002274&wlfareInfoReldBztpCd=02,2146,
제도,지자체,WLF00001050,장애인활동지원사업 시자체 사업,경기도,경기도,경기도 포천시 복지환경국 노인장애인과,,"아동, 중장년, 청년, 청소년",전자바우처(바우처),월,혼자서 일상생활이 어려운 만6세이상 만65세미만의 장애인복지법상 등록 장애인의 자립생활 지원,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001050&wlfareInfoReldBztpCd=02,877,
제도,지자체,WLF00004411,야간자율학습 참여 저소득층 학생 석식비 지원,부산광역시,부산광역시,부산광역시 여성가족국 아동청소년과,"교육, 안전·위기",청소년,현물지급,년,"일반고, 자율고 학생 중 야간자율학습에 참여하는 생계, 의료급여 수급 대상 학생 석식비 지원",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004411&wlfareInfoReldBztpCd=02,2050,
제도,지자체,WLF00000871,동구 사회복지박람회,부산광역시,부산광역시,부산광역시 동구 일자리복지국 복지정책과,,"청소년, 청년, 중장년, 아동, 노년",기타,년,"주민들에게 지역의 다양한 복지와 나눔에 대한 정보를 제공함으로서 나눔과 배려의 문화를 확산시키고, 민관협력의 복지네트워크를 강화하고자 함.",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000871&wlfareInfoReldBztpCd=02,1006,
제도,지자체,WLF00002027,양양어린이날 행사운영 보조,강원특별자치도,강원특별자치도,강원특별자치도 양양군 교육체육과,,"청소년, 아동, 영유아","기타, 프로그램/서비스(서비스)",1회성,- 양양어린이날 행사 운영보조,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002027&wlfareInfoReldBztpCd=02,758,
제도,지자체,WLF00004410,가정위탁 아동 양육수당 지원,부산광역시,부산광역시,부산광역시 여성가족국 아동청소년과,"서민금융, 안전·위기, 입양·위탁","청소년, 영유아, 아동",현금지급,월,가정위탁 보호아동 양육수당 지원 jmi,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004410&wlfareInfoReldBztpCd=02,3579,
제도,지자체,WLF00000731,보호종료아동 자립정착금 지원,부산광역시,부산광역시,부산광역시 여성가족국 아동청소년과,"서민금융, 보호·돌봄, 입양·위탁",청소년,현금지급,반기,가정위탁아동 등 보호대상아동이 퇴소 후 사회에서 자립하는데 필요한 생활용품 등의 구입비용 지원으로 자립활성화,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000731&wlfareInfoReldBztpCd=02,2171,
제도,지자체,WLF00002458,저소득 부자가족 주거지원 사업,부산광역시,부산광역시,부산광역시 여성가족국 여성가족과,,"중장년, 청년, 청소년",기타,년,"한국토지주택공사 매입임대주택을 활용, 부자가족의 주거안정 도모",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002458&wlfareInfoReldBztpCd=02,1535,
제도,지자체,WLF00002790,공동생활가정(그룹홈)사업 지원,부산광역시,부산광역시,부산광역시 여성가족국 아동청소년과,"보호·돌봄, 주거, 교육, 안전·위기","청소년, 영유아, 아동",시설입소,분기,보호를 필요로 하는 아동을 가족적 환경에서 성장하도록 지도함으로써 정성적 안정 도모 및 이웃과의 교류 등 사회적응 능력 배양,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002790&wlfareInfoReldBztpCd=02,4411,
제도,지자체,WLF00000006,한부모가족자녀 교통비 등 지원,부산광역시,부산광역시,부산광역시 여성가족국 여성가족과,"서민금융, 교육","청소년, 아동",현금지급,분기,저소득 한부모가족 자녀에 대한 교통비 지원으로 경제적 부담 완화 및 지원,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000006&wlfareInfoReldBztpCd=02,6706,
제도,지자체,WLF00001764,의사상자 예우지원,경기도,경기도,경기도 의왕시 복지문화국 복지정책과,,"노년, 아동, 청소년, 중장년, 청년",기타,년,의로운 행위를 한 사람의 숭고한 뜻을 기리고 귀감으로 삼아 사회정의를 실현하기 위하여 의로운 시민과 그 가족 또는 유족 등에 대한 예우 및 지원을 목적으로 한다.,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001764&wlfareInfoReldBztpCd=02,1127,
제도,지자체,WLF00001848,사회복지신문 구독 지원,강원특별자치도,강원특별자치도,강원특별자치도 복지보건국 복지정책과,,"청년, 중장년, 청소년, 영유아, 아동, 노년",기타,년,"사회복지시설·기관, 사회복지분야 우수 자원봉사자 등에게 사회복지관련 시책 등 각종 정보를 제공함으로써 자원봉사 활성화에 기여하고자 함",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001848&wlfareInfoReldBztpCd=02,944,
제도,지자체,WLF00002895,화장장려금 지원,충청북도,충청북도,충청북도 음성군 문화복지국 가족행복과,"서민금융, 안전·위기","아동, 영유아, 노년, 중장년, 청소년, 청년",현금지급,1회성,"묘지 증가에 따른 국토의 훼손을 방지하고, 화장문화를 확산시키기 위해 화장에 소요되는 비용 일부를 지원",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002895&wlfareInfoReldBztpCd=02,4684,
제도,지자체,WLF00002764,다자녀가정 입학축하금,서울특별시,서울특별시,서울특별시 동대문구 주민복지국 보육여성과,"서민금융, 교육","아동, 청소년",현금지급,1회성,다자녀 입학축하금 지급으로 출산을 장려하는 사회분위기 조성,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002764&wlfareInfoReldBztpCd=02,2720,
제도,지자체,WLF00000974,교통약자이동지원센터 운영,경기도,경기도,경기도 과천시 건설도시국 교통과,,"청소년, 중장년, 청년, 노년, 영유아, 아동",기타,수시,"이동에 상당한 제약이 있는 장애인에게 차량운행을 통해 직장 출퇴근, 외출보조 및 병원이용 보조 등 각종 이동서비스 지원으로 장애인의 사회 활동기회 확대",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000974&wlfareInfoReldBztpCd=02,1522,
제도,지자체,WLF00000260,효행수당 지원,충청북도,충청북도,충청북도 음성군 문화복지국 가족행복과,서민금융,"청년, 중장년, 청소년, 노년, 아동, 영유아",현금지급,월,효 문화 발전 및 효 장려를 위해 4대가구 동거가족에게 효행수당을 지급,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000260&wlfareInfoReldBztpCd=02,874,
제도,지자체,WLF00001490,부랑인 및 행려자 지원,경기도,경기도,경기도 의왕시 복지문화국 복지정책과,서민금융,"노년, 중장년, 청년, 청소년","현금지급, 시설입소, 현물지급",1회성,"노숙인에게 노숙인 시설을 이용하게 하거나, 치료를 요하는 경우 보건의료기관에 진료를 받도록 하여 노숙인을 안전하게 구호",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001490&wlfareInfoReldBztpCd=02,684,
제도,지자체,WLF00001566,저소득층건강보험료지원,경기도,경기도,경기도 의왕시 복지문화국 복지정책과,신체건강,"영유아, 아동, 노년, 청소년, 중장년, 청년",기타,월,"건강보험료 납부에 어려움을 겪는 저소득 가구(장애인,한부모,만성질환)에 보험료지원",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001566&wlfareInfoReldBztpCd=02,1112,
제도,지자체,WLF00000796,부랑인 노숙인 관리지원,서울특별시,서울특별시,서울특별시 서초구 주민생활국 사회복지과,,"노년, 영유아, 아동, 청년, 중장년, 청소년",기타,1회성,- 부랑인 및 노숙인에 대한 생활안정 및 자립기반 조성으로 부랑인 귀향 및 조속한 사회복귀 지원,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000796&wlfareInfoReldBztpCd=02,763,
제도,지자체,WLF00001491,"국민기초생활 보장지원(월동난방비, 대학생전공교재비, 이사비용, 쓰레기봉투비, 진단서 발급비용)",경기도,경기도,경기도 과천시 경제복지국 복지정책과,서민금융,"청소년, 청년, 중장년, 노년, 영유아, 아동",현금지급,수시,국민기초생활 보장지원을 통한 수급자의 안정적 생활 지원,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001491&wlfareInfoReldBztpCd=02,10805,
제도,지자체,WLF00001518,사회보장적 수혜금,광주광역시,광주광역시,광주광역시 복지건강국 돌봄정책과,서민금융,"아동, 영유아, 노년, 청소년, 중장년, 청년","현금지급, 기타",1회성,"- 선정기준 선정기준, 지원기간, 지원 수준등 구체적인 사항은 시장이 정함 공동모금회 지원과 연계하여 중복되지 않도록 지급 - 지원내용 사회복지시설 기초생활보장법에 따른 차상위 계층 등",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001518&wlfareInfoReldBztpCd=02,3343,
제도,지자체,WLF00001927,중증장애인 상해보험,제주특별자치도,제주특별자치도,제주특별자치도 제주시 복지위생국 장애인복지과,서민금융,"청소년, 청년, 중장년, 노년",현금지급,1회성,중증장애인이 일상생활에서 겪을 수 있는 안전사고로 인한 경제적 부담을 경감하기 위하여 단체 상해보험에 가입함으로써 생활 안전도모,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001927&wlfareInfoReldBztpCd=02,2489,
제도,지자체,WLF00002112,저소득주민 국민건강보험료 지원,서울특별시,서울특별시,서울특별시 은평구 돌봄복지국 통합돌봄과,서민금융,"노년, 영유아, 아동, 청년, 중장년, 청소년",현금지급,월,"생활에 어려움을 겪고 있으나, 수급권자에 해당되지 않는 저소득 주민에게 건강보험료를 지원함으로써 건강증진과 사회복지 향상을 목적으로 함.",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002112&wlfareInfoReldBztpCd=02,1472,
제도,지자체,WLF00000977,장애인 휠체어 수리 지원,서울특별시,서울특별시,서울특별시 중구 생활복지친화국 사회복지과,,"중장년, 청년, 청소년, 노년, 아동, 영유아",기타,년,장애인 이동권 보장,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000977&wlfareInfoReldBztpCd=02,717,
제도,지자체,WLF00002053,저소득 한부모가족 자립지원(조손가정아동용돈),제주특별자치도,제주특별자치도,제주특별자치도 서귀포시 복지위생국 여성가족과,서민금융,"아동, 청소년",현금지급,월,조손가정 아동에 대하여 일상생활에 필요한 최소한의 문화활동비(용돈) 보조로 아동의 삶의 질 향상,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002053&wlfareInfoReldBztpCd=02,1961,
제도,지자체,WLF00002052,저소득 한부모가족 자립지원(조손가정수당),제주특별자치도,제주특별자치도,제주특별자치도 서귀포시 복지위생국 여성가족과,서민금융,"청소년, 노년, 아동, 영유아",현금지급,월,조손가정 실질적인 최저생활보장과 아동의 건강한 성장도모,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002052&wlfareInfoReldBztpCd=02,1475,
제도,지자체,WLF00002495,저소득 한부모가족 자립지원(대학신입생등록금),제주특별자치도,제주특별자치도,제주특별자치도 서귀포시 복지위생국 여성가족과,"서민금융, 교육","청년, 청소년",현금지급,1회성,저소득 한부모가족 자녀의 대학 입학에 따른 경제적 부담을 덜어주기 위하여 입학지원금 지원,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002495&wlfareInfoReldBztpCd=02,13981,
제도,지자체,WLF00001725,저소득 한부모가족 자립지원(자녀학습비),제주특별자치도,제주특별자치도,제주특별자치도 서귀포시 복지위생국 여성가족과,서민금융,청소년,현금지급,월,"저소득 한부모가족 중,고 자녀를 위한 자녀의 학습비를 지원하여 학습능력 향상 및 능력을 갖춘 사회인으로의 성장도모",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001725&wlfareInfoReldBztpCd=02,1425,
제도,지자체,WLF00001726,저소득 한부모가족 자립지원(자립정착금),제주특별자치도,제주특별자치도,제주특별자치도 서귀포시 복지위생국 여성가족과,서민금융,"청소년, 중장년, 청년, 노년, 영유아, 아동",현금지급,1회성,한부모가족 보장에서 중지되는 세대에 대하여 자립정착금 지원으로 생활안정 및 자립기반 마련,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001726&wlfareInfoReldBztpCd=02,1645,
제도,지자체,WLF00001724,저소득 한부모가족 자립지원(월동준비금),제주특별자치도,제주특별자치도,제주특별자치도 서귀포시 복지위생국 여성가족과,서민금융,"아동, 영유아, 노년, 중장년, 청년, 청소년",현금지급,년,저소득 한부모가족의 겨울맞이 경제적 부담을 덜어주기 위하여 월동준비금 지원,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001724&wlfareInfoReldBztpCd=02,1941,
제도,지자체,WLF00001727,저소득 한부모가족 자립지원(직업훈련비),제주특별자치도,제주특별자치도,제주특별자치도 서귀포시 복지위생국 여성가족과,서민금융,"노년, 청년, 중장년, 청소년",현금지급,수시,"한부모가족 세대주의 취,창업 지원을 통하여 자활 기회마련",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001727&wlfareInfoReldBztpCd=02,2040,
제도,지자체,WLF00001647,한부모가족복지시설 운영 지원(한부모가족복지시설 퇴소자 자립정착금),제주특별자치도,제주특별자치도,제주특별자치도 서귀포시 복지위생국 여성가족과,서민금융,"영유아, 아동, 노년, 청소년, 중장년, 청년",현금지급,1회성,보호시설 퇴소 후 자립이 어려운 대상자에게 자립정착금 지원으로 자립기반 마련,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001647&wlfareInfoReldBztpCd=02,1159,
제도,지자체,WLF00002621,한부모가족 지원 활성화,부산광역시,부산광역시,부산광역시 남구 복지교육국 가족친화과,서민금융,"노년, 영유아, 아동, 청소년, 청년, 중장년",현금지급,1회성,한부모가족 명절자립격려금 및 하계휴가비 지원을 통해 한부모가족의 사회적 소속감 및 가족친화력 제고,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002621&wlfareInfoReldBztpCd=02,3355,
제도,지자체,WLF00002534,남구 의로운 구민 등에 대한 예우 및 지원,부산광역시,부산광역시,부산광역시 남구 복지교육국 복지정책과,서민금융,"영유아, 아동, 노년, 청소년, 중장년, 청년",현금지급,1회성,의로운 행동으로 타인의 위해(危害)를 구하다가 신체상부상 등을 입은 사람과 그 유족 또는 가족에 대하여 그 희생과 피해의 정도 등에 알맞은 예우와 지원을 함으로써 의로운 구민의 숭고한 뜻을 기리고 사회정의를 실현하는데 이바지하는 것을 목적으로 한다.,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002534&wlfareInfoReldBztpCd=02,1074,
